celebrity_name,ballroom_partner,celebrity_industry,celebrity_homestate,celebrity_homecountry/region,celebrity_age_during_season,season,results,placement,week1_judge1_score,week1_judge2_score,week1_judge3_score,week1_judge4_score,week2_judge1_score,week2_judge2_score,week2_judge3_score,week2_judge4_score,week3_judge1_score,week3_judge2_score,week3_judge3_score,week3_judge4_score,week4_judge1_score,week4_judge2_score,week4_judge3_score,week4_judge4_score,week5_judge1_score,week5_judge2_score,week5_judge3_score,week5_judge4_score,week6_judge1_score,week6_judge2_score,week6_judge3_score,week6_judge4_score,week7_judge1_score,week7_judge2_score,week7_judge3_score,week7_judge4_score,week8_judge1_score,week8_judge2_score,week8_judge3_score,week8_judge4_score,week9_judge1_score,week9_judge2_score,week9_judge3_score,week9_judge4_score,week10_judge1_score,week10_judge2_score,week10_judge3_score,week10_judge4_score,week11_judge1_score,week11_judge2_score,week11_judge3_score,week11_judge4_score,week1_judge_count,week1_total,week1_weighted_avg,week2_judge_count,week2_total,week2_weighted_avg,week3_judge_count,week3_total,week3_weighted_avg,week4_judge_count,week4_total,week4_weighted_avg,week5_judge_count,week5_total,week5_weighted_avg,week6_judge_count,week6_total,week6_weighted_avg,week7_judge_count,week7_total,week7_weighted_avg,week8_judge_count,week8_total,week8_weighted_avg,week9_judge_count,week9_total,week9_weighted_avg,week10_judge_count,week10_total,week10_weighted_avg,week11_judge_count,week11_total,week11_weighted_avg,week1_normalized,week2_normalized,week3_normalized,week4_normalized,week5_normalized,week6_normalized,week7_normalized,week8_normalized,week9_normalized,week10_normalized,week11_normalized,Regime,week1_rank,week2_rank,week3_rank,week4_rank,week5_rank,week6_rank,week7_rank,week8_rank,week9_rank,week10_rank,week11_rank,technical_rank,survival_weeks,elimination_deviation,JFG_index,week1_inferred_votes,week1_votes_std,week2_inferred_votes,week2_votes_std,week3_inferred_votes,week3_votes_std,week4_inferred_votes,week4_votes_std,week5_inferred_votes,week5_votes_std,week6_inferred_votes,week6_votes_std,week7_inferred_votes,week7_votes_std,week8_inferred_votes,week8_votes_std,week9_inferred_votes,week9_votes_std,week10_inferred_votes,week10_votes_std,week11_inferred_votes,week11_votes_std
Noah Galloway,Sharna Burgess,Motivational Speaker,Alabama,United States,33,20,3rd Place,3,7.0,6.0,6.0,7.0,7.0,6.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,8.5,8.0,8.5,9.0,10.5,8.5,9.5,9.5,8.0,7.5,8.0,8.0,9.5,9.5,9.5,9.5,9.0,9.0,9.0,9.0,,,,,4,25.983223283533366,6.495805820883342,4,26.984687099802148,6.746171774950537,4,29.983879500397713,7.495969875099428,4,32.01099130449136,8.00274782612284,4,28.00961739142994,7.002404347857485,4,33.98561226155768,8.49640306538942,4,37.99030339492155,9.497575848730387,4,31.498526158677464,7.874631539669366,4,38.01305217408349,9.503263043520873,4,36.012365217552784,9.003091304388196,0,0.0,0.0,64.9580582088334,67.46171774950537,74.95969875099429,80.0274782612284,70.02404347857485,84.9640306538942,94.97575848730386,78.74631539669366,95.03263043520873,90.03091304388195,0.0,Regime B,5.0,10.0,5.0,6.0,5.0,7.0,3.0,5.0,4.0,3.0,1.0,4.909090909090909,10,0.0,0.3238852017690557,607331.4751941969,83489.73146735792,642594.1167668942,124415.03758195297,583167.31291228,143382.34941148132,740686.7633694136,129651.89028416196,727399.1856032426,162601.19302715454,658801.663253862,121419.91985926521,690708.9184769688,146841.75641191378,752341.8225588347,135312.76713408157,707266.1514376013,119832.75383782302,799420.1985670476,208703.20693780362,,
Redfoo,Emma Slater,Singer/Rapper,California,United States,39,20,Eliminated Week 2,12,6.0,5.0,5.0,6.0,8.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,21.981849370471945,5.495462342617986,4,30.986061012863566,7.746515253215891,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,54.95462342617986,77.46515253215891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,11.0,5.0,12.0,11.0,10.0,9.0,8.0,7.0,5.0,4.0,1.0,7.545454545454546,2,-7.0,-0.674694079360623,828341.5427868098,176696.080201429,801225.429300824,158738.56463792795,,,,,,,,,,,,,,,,,,
Patti LaBelle,Artem Chigvintsev,Singer/Rapper,Pennsylvania,United States,70,20,Eliminated Week 6,8,7.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,7.0,9.0,8.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,25.010424990834373,6.252606247708593,4,28.00961739142994,7.002404347857485,4,21.981849370471945,5.495462342617986,4,29.984597196594784,7.496149299148696,4,26.984687099802148,6.746171774950537,4,34.000303871441105,8.500075967860276,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,62.52606247708593,70.02404347857485,54.95462342617986,74.96149299148695,67.46171774950537,85.00075967860276,0.0,0.0,0.0,0.0,0.0,Regime B,8.0,6.0,10.0,7.0,7.0,6.0,8.0,7.0,5.0,4.0,1.0,6.2727272727272725,6,-2.0,-0.4658650173059464,674612.9530997687,127962.30527076211,800697.8439803779,150050.20409149892,777723.7282163344,123845.39163391294,767665.0133841957,187623.03934704667,856466.4251039712,170440.2130899797,771706.6016108824,108875.63565928162,,,,,,,,,,
Chris Soules,Witney Carson,TV Personality,Iowa,United States,33,20,Eliminated Week 8,5,7.0,6.0,6.0,7.0,5.0,6.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,8.0,7.0,8.0,8.0,8.0,7.5,8.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,4,25.983223283533366,6.495805820883342,4,21.031799856934896,5.257949964233724,4,28.00961739142994,7.002404347857485,4,26.984687099802148,6.746171774950537,4,26.984687099802148,6.746171774950537,4,34.98743492592499,8.746858731481247,4,30.986061012863566,7.746515253215891,4,31.999258066811855,7.999814516702964,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,64.9580582088334,52.57949964233723,70.02404347857485,67.46171774950537,67.46171774950537,87.46858731481247,77.46515253215891,79.99814516702963,0.0,0.0,0.0,Regime B,5.0,12.0,7.0,10.0,7.0,5.0,7.0,4.0,5.0,4.0,1.0,6.090909090909091,8,-1.0,-0.2780442225784054,694907.8329564392,130461.30557128854,835558.8890904797,134387.98370449553,721954.8556671038,124570.16371574208,744793.6029543532,141324.70813684756,776682.6720283993,123598.71984160999,789467.2742822737,184717.73606157635,862603.7630181478,165332.94579484273,854568.8813843736,167263.5954064466,,,,,,
Gary Busey,Anna Trebunskaya,Actor/Actress,Texas,United States,71,21,Eliminated Week 4,10,5.0,5.0,5.0,,5.5,5.5,5.5,,6.0,7.0,6.0,6.0,5.0,6.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,15.142878101812135,5.047626033937378,3,16.65716591199335,5.552388637331116,4,25.033173769996317,6.258293442499079,3,16.16780839343993,5.389269464479977,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,41.64291477998338,62.58293442499079,40.419520983599824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,9.0,12.0,9.0,10.0,10.0,10.0,9.0,8.0,7.0,5.0,5.0,8.545454545454545,4,-1.0,-0.4317061668199174,701024.8787376981,107888.18431399792,558102.5521410507,118142.77351476387,627995.878295707,97493.69789248849,772851.8497196526,135148.98011877455,,,,,,,,,,,,,,
Alexa PenaVega,Mark Ballas,Actor/Actress,Florida,United States,27,21,Eliminated Week 9,6,7.0,7.0,8.0,,7.5,7.5,8.0,,9.0,9.0,9.0,9.0,7.0,7.0,7.0,,10.0,10.0,10.0,10.0,8.0,7.0,7.0,8.0,9.0,9.5,9.0,,9.6666,8.6666,8.6666,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,22.201493158805768,7.400497719601923,3,23.215049060852593,7.738349686950865,4,36.012365217552784,9.003091304388196,3,21.20002934253699,7.06667644751233,4,40.013739130614205,10.003434782653551,4,29.984597196594784,7.496149299148696,3,27.76964572907574,9.25654857635858,3,27.249634983898865,9.083211661299622,3,30.28575620362427,10.095252067874757,0,0.0,0.0,0,0.0,0.0,55.50373289701442,58.03762265213148,90.03091304388195,53.00007335634247,100.03434782653551,74.96149299148695,69.42411432268936,68.12408745974716,75.71439050906068,0.0,0.0,Regime B,6.0,3.0,1.0,8.0,1.0,8.0,5.0,5.0,1.0,5.0,5.0,4.363636363636363,9,-5.0,0.4073289733886277,743554.8872876304,130771.83650398154,758224.443912183,127296.27812900601,745481.6222238947,160621.61517660372,937603.8793179726,180346.67443920247,702422.5301508748,117255.50104002956,1033060.954903375,171554.7138067693,800668.9081241826,145061.7269681981,812794.2486246257,162881.3862007351,815807.4599727425,251398.3837717868,,,,
Carlos PenaVega,Witney Carson,Actor/Actress,Missouri,United States,26,21,Eliminated Week 11,4,8.0,8.0,7.0,,7.5,7.5,7.5,,7.0,8.0,8.0,8.0,9.0,8.0,8.0,,10.0,10.0,9.0,10.0,10.0,9.0,9.0,10.0,9.0,10.0,9.0,,9.6666,9.6666,9.6666,,9.0,9.0,9.0,,10.0,10.5,11.0,,10.0,10.0,10.0,,3,23.227141146630636,7.742380382210212,3,22.714317152718202,7.571439050906068,4,31.00880979202551,7.752202448006377,3,25.230786475365267,8.410262158455089,4,39.01227531434542,9.753068828586356,4,37.987345022717626,9.496836255679407,3,28.28211087488964,9.42737029162988,3,29.27602909179544,9.758676363931814,3,27.257180583261842,9.08572686108728,3,31.799685165706947,10.599895055235649,3,30.28575620362427,10.095252067874757,58.06785286657659,56.7857928817955,77.52202448006378,63.07696618841317,97.53068828586355,94.96836255679406,70.7052771872241,73.19007272948859,68.14295145815461,79.49921291426737,75.71439050906068,Regime B,3.0,4.0,6.0,5.0,2.0,5.0,2.0,2.0,4.0,2.0,1.0,3.272727272727273,11,-3.0,0.5783956791210932,788023.6056340921,154759.48514739794,813195.4656446675,178101.68263588956,799639.7965272065,173684.28570286534,847974.5737225553,174377.87977773845,811181.4444749255,162170.77025448746,978079.611127398,189524.58221896004,875448.8983125652,226436.23677971528,826712.3398009118,144539.0728491058,837188.2607669936,134002.82726117334,719184.6482255658,174620.2181724422,918071.6111590292,177659.352046667
Victor Espinoza,Karina Smirnoff,Athlete,,Mexico,43,21,Eliminated Week 2,12,5.0,5.0,5.0,,6.5,5.5,6.5,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,15.142878101812135,5.047626033937378,3,18.66081124072798,6.220270413575993,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,46.65202810181995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,9.0,11.0,11.0,11.0,10.0,10.0,9.0,8.0,7.0,5.0,5.0,8.727272727272727,2,-3.0,-0.7967292709188242,704810.9133835204,106169.64509928934,532654.8836248282,92260.14749801235,,,,,,,,,,,,,,,,,,
Alek Skarlatos,Lindsay Arnold,Military,California,United States,22,21,3rd Place,3,8.0,7.0,7.0,,7.5,7.0,8.0,,8.0,8.0,9.0,8.0,8.0,8.0,8.0,,8.0,7.0,7.0,7.0,8.0,8.0,7.0,7.0,9.0,9.0,8.5,,9.0,8.0,8.0,,8.5,8.5,8.5,,9.5,9.5,9.5,,9.3333,9.3333,9.3333,,3,22.20221085500284,7.400736951667613,3,22.702583915038694,7.5675279716795645,4,33.012455120760144,8.253113780190036,3,24.228604962899418,8.076201654299807,4,29.01179890389579,7.252949725973948,4,30.036729195523588,7.509182298880897,3,26.75644867512745,8.918816225042484,3,25.230786475365267,8.410262158455089,3,25.742892773080634,8.580964257693545,3,28.771468393443055,9.590489464481019,3,28.26660483752864,9.422201612509546,55.505527137507094,56.75645978759674,82.53113780190036,60.57151240724854,72.52949725973947,75.09182298880897,66.89112168781864,63.07696618841317,64.35723193270158,71.92867098360763,70.6665120938216,Regime B,5.0,7.0,4.0,6.0,7.0,7.0,8.0,6.0,5.0,3.0,4.0,5.636363636363637,11,0.0,0.406079583650895,591743.6446792894,136328.19550651088,709161.048459358,95603.79698614318,657935.1700187112,147812.8783990495,731373.6459340715,168873.38312574444,659297.067933924,122374.70174261813,681830.9036933065,183758.16047347736,706936.1656913118,183220.75211884227,730118.4207618253,140226.4262233877,678692.4514771643,140448.89519639162,641782.6793831997,85520.55686837189,753737.6038499558,139659.35159070854
Chaka Khan,Keo Motsepe,Singer/Rapper,Illinois,United States,62,21,Eliminated Week 2,13,5.0,4.0,4.0,,5.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,13.116483993915558,4.372161331305186,3,15.142878101812135,5.047626033937378,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,32.79120998478889,37.85719525453034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,12.0,13.0,11.0,11.0,10.0,10.0,9.0,8.0,7.0,5.0,5.0,9.181818181818182,2,-1.0,-1.0772565925873843,655339.2522036593,157863.70341016044,607050.2826974881,123453.27629056842,,,,,,,,,,,,,,,,,,
Andy Grammer,Allison Holker,Singer/Rapper,California,United States,31,21,Eliminated Week 8,7,7.0,7.0,7.0,,7.5,7.5,7.0,,7.0,7.0,8.0,7.0,7.0,8.0,8.0,,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,9.5,9.5,9.0,,8.6666,7.6666,7.6666,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,21.20002934253699,7.06667644751233,3,22.21358524458381,7.404528414861271,4,29.01108120769872,7.25277030192468,3,23.226423450433565,7.742141150144522,4,36.012365217552784,9.003091304388196,4,40.013739130614205,10.003434782653551,3,28.270736485308667,9.423578828436222,3,24.221059363536437,8.073686454512146,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,53.00007335634247,55.53396311145953,72.5277030192468,58.066058626083915,90.03091304388195,100.03434782653551,70.67684121327167,60.552648408841094,0.0,0.0,0.0,Regime B,7.0,8.0,8.0,7.0,4.0,1.0,3.0,7.0,7.0,5.0,5.0,5.636363636363637,8,-6.0,0.38562228058985865,799567.0289246489,134483.98773024481,759082.813598378,117627.91898846476,820248.0177877343,101737.11588792066,906483.3258806175,169363.69414561443,757310.0541140072,132523.41409763697,952574.292922467,204316.8906863602,1010013.9564312131,210321.44793292502,853073.6278394737,181075.8139491601,,,,,,
Tamar Braxton,Valentin Chmerkovskiy,Singer/Rapper,Maryland,United States,38,21,Withdrew,5,8.0,7.0,8.0,,8.0,8.0,8.5,,8.0,9.0,8.0,8.0,9.0,9.0,9.0,,7.0,7.0,8.0,7.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,,9.0,9.0,10.0,,8.5,8.0,8.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,23.20367467127162,7.734558223757207,3,24.72933687103381,8.243112290344603,4,33.03592159611916,8.25898039902979,3,27.257180583261842,9.08572686108728,4,29.01108120769872,7.25277030192468,4,40.013739130614205,10.003434782653551,3,27.257180583261842,9.08572686108728,3,28.25864439953062,9.419548133176873,3,24.729695719132344,8.243231906377448,0,0.0,0.0,0,0.0,0.0,58.00918667817905,61.823342177584514,82.5898039902979,68.14295145815461,72.5277030192468,100.03434782653551,68.14295145815461,70.64661099882656,61.824239297830864,0.0,0.0,Regime B,4.0,1.0,3.0,2.0,8.0,1.0,6.0,4.0,6.0,5.0,5.0,4.090909090909091,9,-4.0,0.402428296284596,755536.915224015,148383.8017621273,828959.6384694327,206247.12366546324,734852.7847864978,215623.63488147303,1020176.2805517068,194133.4453810182,827526.7476256122,167524.7537220006,913939.0287842093,270155.7291380549,953824.6072012776,162368.95338351847,897616.9166933205,153515.6220124776,846274.2398514372,210206.58238062143,,,,
Nick Carter,Sharna Burgess,Singer/Rapper,New York,United States,35,21,2nd Place,2,8.0,8.0,8.0,,7.5,7.5,7.5,,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,9.0,9.0,8.0,9.0,9.0,10.0,10.0,10.0,9.0,9.0,9.0,,11.0,11.0,11.0,,9.0,9.0,9.5,,9.0,9.0,9.0,,10.0,10.0,10.0,,3,24.228604962899418,8.076201654299807,3,22.714317152718202,7.571439050906068,4,36.012365217552784,9.003091304388196,3,27.257180583261842,9.08572686108728,4,35.010901401284,8.752725350321,4,39.01155761814835,9.752889404537088,3,27.257180583261842,9.08572686108728,3,33.3143318239867,11.104777274662233,3,27.75791249139623,9.252637497132076,3,27.257180583261842,9.08572686108728,3,30.28575620362427,10.095252067874757,60.57151240724854,56.7857928817955,90.03091304388195,68.14295145815461,87.52725350321,97.52889404537089,68.14295145815461,83.28582955996676,69.39478122849057,68.14295145815461,75.71439050906068,Regime B,1.0,4.0,1.0,2.0,5.0,4.0,6.0,1.0,3.0,4.0,1.0,2.909090909090909,11,-1.0,0.6154314512352461,764254.7809833327,122575.75334746965,828672.0153146082,142122.62887295723,840524.0974258131,150131.68722511164,900856.0732781409,207218.45580868088,842212.7638478214,132137.03186888376,952579.0355545295,206198.22791399487,1043518.2678580917,209420.85309295414,825921.6693654989,137999.01690815773,983088.8709980119,197696.20307846565,825636.6351619537,142456.14970842976,843842.2448276995,142073.98028748206
Hayes Grier,Emma Slater,Social Media Personality,North Carolina,United States,15,21,Eliminated Week 7,8,7.0,7.0,7.0,,8.0,7.0,7.5,,7.0,8.0,7.0,8.0,9.0,9.0,9.0,,8.0,8.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.5,9.5,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,21.20002934253699,7.06667644751233,3,22.70294276313723,7.56764758771241,4,30.007345975756728,7.501836493939182,3,27.257180583261842,9.08572686108728,4,30.036729195523588,7.509182298880897,4,32.01099130449136,8.00274782612284,3,28.270377637210128,9.423459212403376,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,53.00007335634247,56.75735690784307,75.01836493939183,68.14295145815461,75.09182298880897,80.0274782612284,70.67594409302532,0.0,0.0,0.0,0.0,Regime B,7.0,6.0,7.0,2.0,6.0,6.0,4.0,8.0,7.0,5.0,5.0,5.7272727272727275,7,-6.0,0.27377812521387973,588344.1275746967,98513.64295830282,601004.1341647912,113448.26476334983,635828.3963148614,145063.97752182596,813450.3144556358,125926.02728872419,699771.2730102128,154975.3826136109,773523.6806259601,106950.9281861051,673945.6614592777,196327.92960948963,,,,,,,,
Bindi Irwin,Derek Hough,TV Personality,,Australia,17,21,1st Place,1,8.0,8.0,8.0,,8.0,8.0,8.0,,8.0,8.0,8.0,8.0,9.0,9.0,10.0,,9.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,9.5,10.0,9.5,,10.0,9.0,9.0,,10.0,10.0,10.0,,10.5,10.5,10.5,,10.0,10.0,10.0,,3,24.228604962899418,8.076201654299807,3,24.228604962899418,8.076201654299807,4,32.01099130449136,8.00274782612284,3,28.25864439953062,9.419548133176873,4,37.01382903382156,9.25345725845539,4,40.013739130614205,10.003434782653551,3,29.283933539256953,9.761311179752317,3,28.259362095727695,9.419787365242565,3,30.28575620362427,10.095252067874757,3,31.800044013805486,10.600014671268495,3,30.28575620362427,10.095252067874757,60.57151240724854,60.57151240724854,80.0274782612284,70.64661099882656,92.5345725845539,100.03434782653551,73.20983384814238,70.64840523931923,75.71439050906068,79.50011003451371,75.71439050906068,Regime B,1.0,2.0,5.0,1.0,3.0,1.0,1.0,3.0,1.0,1.0,1.0,1.8181818181818181,11,0.0,0.6665987895957561,743614.5095433203,123320.30884045218,779862.6715412957,161886.21970052933,867490.3006011784,175138.82840953156,867434.7549846477,179136.15985809622,839254.1394644862,179715.27499046188,973236.2821700874,165084.56089082515,949606.639013928,175846.24038704202,804052.0554821205,171083.84521179931,830657.0377398861,185345.7376819816,790726.8846558438,210805.04027953744,867838.8352284136,198867.80819625282
Kim Zolciak-Biermann,Tony Dovolani,TV Personality,Florida,United States,37,21,Withdrew,11,4.0,4.0,4.0,,6.5,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,12.114302481449709,4.038100827149903,3,18.672544478407488,6.224181492802496,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,30.28575620362427,46.68136119601872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,13.0,9.0,11.0,11.0,10.0,10.0,9.0,8.0,7.0,5.0,5.0,8.909090909090908,2,-2.0,-0.9493729868893779,693657.4783799975,134649.40556211886,597092.7939205262,102721.18855446343,,,,,,,,,,,,,,,,,,
Paula Deen,Louis van Amstel,TV Personality,Georgia,United States,68,21,Eliminated Week 6,9,5.0,5.0,5.0,,6.5,6.0,6.0,,5.0,5.0,5.0,5.0,6.0,6.0,6.0,,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,3,15.142878101812135,5.047626033937378,3,18.672544478407488,6.224181492802496,4,20.006869565307102,5.001717391326776,3,18.17145372217456,6.057151240724854,4,26.03535528246217,6.5088388206155425,4,24.00824347836852,6.00206086959213,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,37.85719525453034,46.68136119601872,50.017173913267754,45.428634305436404,65.08838820615543,60.0206086959213,0.0,0.0,0.0,0.0,0.0,Regime B,9.0,9.0,10.0,9.0,9.0,9.0,9.0,8.0,7.0,5.0,5.0,8.090909090909092,6,0.0,-0.48059816186445264,610034.2655667975,120093.01287331425,541475.5915206182,93496.5848615823,604430.1974191704,139278.36620174948,587481.7506019787,87964.10377467185,618551.3649491419,117609.92706694717,657667.8431332876,135023.78140340195,,,,,,,,,,
Mischa Barton,Artem Chigvintsev,Actor/Actress,,England,30,22,Eliminated Week 3,11,5.0,5.0,6.0,,5.0,5.0,5.0,,6.0,6.0,6.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,16.144341918080915,5.381447306026971,3,15.142878101812135,5.047626033937378,3,18.17145372217456,6.057151240724854,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,40.360854795202286,37.85719525453034,45.428634305436404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Regime B,10.0,11.0,11.0,11.0,10.0,10.0,9.0,7.0,6.0,4.0,1.0,8.181818181818182,3,-1.0,-1.0306239721395585,706280.6903147838,179151.1501702529,661123.0389664939,139974.48921280025,672039.6610033008,128374.0134613053,,,,,,,,,,,,,,,,
Kim Fields,Sasha Farber,Actor/Actress,New York,United States,46,22,Eliminated Week 7,8,7.0,6.0,7.0,,7.0,6.0,6.0,,8.0,7.0,7.0,,8.0,8.0,8.0,8.0,8.0,6.0,6.0,8.0,8.0,8.0,8.0,,8.5,8.5,9.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,20.175099050909196,6.725033016969732,3,19.173635234640415,6.391211744880138,3,22.20221085500284,7.400736951667613,4,32.01099130449136,8.00274782612284,4,27.95820308869821,6.989550772174552,3,24.228604962899418,8.076201654299807,3,26.243624681215024,8.747874893738341,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,50.43774762727299,47.93408808660104,55.505527137507094,80.0274782612284,69.89550772174552,60.57151240724854,65.60906170303757,0.0,0.0,0.0,0.0,Regime B,8.0,9.0,5.0,6.0,8.0,6.0,5.0,7.0,6.0,4.0,1.0,5.909090909090909,7,-3.0,0.06886792263853289,653986.3361771246,147318.14594550678,697847.8471240135,127246.17875346396,697120.4220895969,191933.00665970973,771919.9824030406,183714.70261461835,825271.887886127,198518.41722088237,835029.0839264919,167873.4296394956,736845.5046629818,141437.781781779,,,,,,,,
Jodie Sweetin,Keo Motsepe,Actor/Actress,California,United States,34,22,Eliminated Week 8,6,7.0,6.0,7.0,,7.0,7.0,7.0,,8.0,7.0,8.0,,7.0,6.0,7.0,7.0,9.0,8.0,9.0,9.0,9.0,8.0,8.0,,8.0,8.5,9.0,,10.0,10.0,10.0,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,3,20.175099050909196,6.725033016969732,3,21.20002934253699,7.06667644751233,3,23.20367467127162,7.734558223757207,4,26.984687099802148,6.746171774950537,4,34.98743492592499,8.746858731481247,3,25.230786475365267,8.410262158455089,3,25.742533924982098,8.580844641660699,3,30.28575620362427,10.095252067874757,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,50.43774762727299,53.00007335634247,58.00918667817905,67.46171774950537,87.46858731481247,63.07696618841317,64.35633481245524,75.71439050906068,0.0,0.0,0.0,Regime B,8.0,3.0,3.0,9.0,2.0,4.0,8.0,1.0,6.0,4.0,1.0,4.454545454545454,8,-5.0,0.30077414826376697,712151.9198584695,143545.0451918505,745352.4788490777,131394.0421704018,816024.3158073936,102564.42822291676,739578.9351306561,151484.1138069671,841775.2807123897,151137.5832762612,905585.6281531785,183787.12192619397,737268.8824784727,114869.4324040909,807695.1220701726,130317.58752640073,,,,,,
